Time,Close,High,Low,Open,Volume
2017/11/2,3997.1343,3999.2262,3971.3761,3994.0946,12610057900
2017/11/3,3992.6979,3999.3373,3963.0263,3992.3496,12940443900
2017/11/6,4020.8896,4021.6382,3975.4069,3989.1824,12208115900
2017/11/7,4054.2465,4064.2178,4021.3639,4022.4018,15211666300
2017/11/8,4048.0057,4089.1457,4040.5772,4051.4935,15082771900
2017/11/9,4075.8998,4076.6102,4038.4004,4043.0663,12105633500
2017/11/10,4111.9112,4116.7142,4067.657,4070.2763,14181716500
2017/11/13,4128.0733,4137.6455,4115.5507,4115.5507,15144630900
2017/11/14,4099.351,4133.5462,4086.8903,4129.2736,14323693600
2017/11/15,4073.6696,4102.8071,4055.7167,4084.2131,12063569600
2017/11/16,4105.0122,4107.617,4062.2734,4063.4943,12138441400
2017/11/17,4120.8508,4122.3756,4081.3723,4094.0787,19178411900
2017/11/20,4143.8334,4144.5144,4060.9636,4093.734,13744725800
2017/11/21,4217.7015,4220.2636,4129.9783,4131.8482,18035082100
2017/11/22,4227.5666,4260.6395,4191.145,4228.3721,18647700300
2017/11/23,4102.3966,4214.1895,4086.9018,4213.3781,17814722800
2017/11/24,4104.2034,4116.5942,4057.4894,4089.4723,13085804000
2017/11/27,4049.9475,4088.9318,4037.1457,4088.9318,14345526800
2017/11/28,4055.8235,4056.4753,4010.2955,4034.2057,10205809500
2017/11/29,4053.7529,4069.2418,4004.687,4061.3545,12455364200
2017/11/30,4006.0993,4052.797,3988.0018,4034.0091,10798334500
2017/12/1,3998.1365,4027.1064,3984.3776,4003.5604,9738691300
2017/12/4,4018.8571,4032.9859,3982.3182,3989.0466,10264721900
2017/12/5,4040.1704,4045.9331,4006.5432,4007.9361,15408707600
2017/12/6,4015.8211,4031.7533,3964.8087,4027.1231,10928620500
2017/12/7,3971.0569,4017.9465,3955.9939,4003.5826,9025404500
2017/12/8,4003.3792,4014.1387,3955.44,3962.8288,8928286100
2017/12/11,4069.4997,4069.4997,4005.2687,4006.8784,9714894600
2017/12/12,4016.0163,4070.1503,4015.4546,4068.5053,8433871800
2017/12/13,4050.0927,4052.6878,4004.7436,4013.8319,7754613100
2017/12/14,4026.1516,4057.6245,4013.8546,4050.9028,8076886200
2017/12/15,3980.8558,4020.2668,3974.9277,4018.7313,8904438900
2017/12/18,3985.2914,4008.0688,3967.9343,3983.2965,7785337500
2017/12/19,4035.3294,4035.6296,3985.8233,3985.8233,7752898500
2017/12/20,4030.4898,4044.8485,4015.6285,4036.019,9060450300
2017/12/21,4067.8485,4080.781,4014.6526,4023.076,9683608900
2017/12/22,4054.5984,4076.8028,4048.4913,4064.9131,7347368400
2017/12/25,4041.5401,4086.9342,4026.4496,4057.4173,9192696200
2017/12/26,4053.6224,4056.8554,4015.2996,4040.6173,9111879000
2017/12/27,3991.2075,4047.7366,3986.7385,4045.2793,10515357700
2017/12/28,4018.8974,4036.6975,3980.2358,3992.997,11854288600
2017/12/29,4030.8549,4043.14,4012.8749,4022.8826,9048668300
2018/1/2,4087.4012,4087.7789,4045.2086,4045.2086,14693543500
2018/1/3,4111.3925,4140.0543,4088.7302,4091.4607,15185221800
2018/1/4,4128.8119,4137.642,4105.8858,4114.1213,13454379400
2018/1/5,4138.7505,4151.2818,4123.2817,4133.3439,14900987200
2018/1/8,4160.1595,4166.3182,4127.3081,4140.8545,17387766600
2018/1/9,4189.2977,4191.2843,4153.5021,4157.5394,13903429400
2018/1/10,4207.8132,4211.0549,4175.1355,4187.2044,15112166600
2018/1/11,4205.5863,4211.799,4181.9572,4197.1136,12157853900
2018/1/12,4225.001,4227.3923,4199.0251,4205.1444,11135479400
2018/1/15,4225.2393,4262.9314,4216.3585,4229.8357,17090789700
2018/1/16,4258.473,4260.2118,4213.1275,4215.6247,16149496300
2018/1/17,4248.1164,4283.3449,4230.5367,4261.7833,21431103200
2018/1/18,4271.4168,4292.6372,4246.684,4259.375,17203284600
2018/1/19,4285.395,4316.5714,4269.6167,4281.9371,20949057000
2018/1/22,4336.5974,4338.4832,4275.8977,4276.4811,17464319500
2018/1/23,4382.6129,4383.5722,4346.7925,4346.8885,20186758500
2018/1/24,4389.8853,4397.8196,4349.0865,4389.4547,21981888900
2018/1/25,4365.0794,4392.1963,4336.2386,4381.9768,19537495000
2018/1/26,4381.2996,4403.3375,4351.4871,4352.2211,17722723700
2018/1/29,4302.0181,4395.9053,4287.1124,4387.0577,19110035400
2018/1/30,4256.1021,4308.5115,4251.5706,4286.6834,13903473000
2018/1/31,4275.8986,4287.8576,4232.7727,4234.1101,14521016400
2018/2/1,4245.8978,4287.3888,4214.2909,4276.3425,19000293400
2018/2/2,4271.2326,4271.7647,4181.7793,4213.9386,14606682700
2018/2/5,4274.1464,4274.1464,4200.1409,4204.458,16134779900
2018/2/6,4148.8856,4211.5234,4131.5562,4182.3257,21491045000
2018/2/7,4050.4972,4212.5677,4048.4228,4205.7365,20312749300
2018/2/8,4012.0472,4071.6653,3974.6779,4022.8802,15926998500
2018/2/9,3840.6527,3911.2917,3759.1463,3896.1691,20634982800
2018/2/12,3890.1046,3907.843,3828.0697,3846.2671,11618263700
2018/2/13,3935.6324,3986.9807,3925.5955,3925.5955,11256588500
2018/2/14,3966.9614,3971.4041,3923.1267,3945.0943,7108133800
2018/2/22,4052.7332,4058.7878,4009.9202,4020.9731,10581157100
2018/2/23,4071.0889,4085.2008,4035.2319,4061.7545,9945874600
2018/2/26,4118.4186,4128.7435,4048.9834,4093.3988,13788100100
2018/2/27,4058.9806,4120.8712,4051.8054,4120.8712,12593447000
2018/2/28,4023.6415,4051.7124,3991.7063,4016.7911,10934359300
2018/3/1,4049.0863,4061.0328,3986.8947,3994.8686,11019985200
2018/3/2,4016.461,4044.4183,4006.9435,4014.951,9616500000
2018/3/5,4018.097,4042.8346,3995.8715,4021.6575,8795254800
2018/3/6,4066.5647,4067.5525,3998.9317,4034.9854,13876244400
2018/3/7,4036.6536,4089.6964,4027.9363,4063.5028,10695242600
2018/3/8,4077.6001,4078.2263,4029.7144,4038.9527,9115581000
2018/3/9,4108.8652,4110.6738,4076.4537,4088.0704,11370180800
2018/3/12,4127.6662,4139.5259,4112.7658,4130.7082,14090673900
2018/3/13,4091.2533,4130.2829,4087.5629,4124.3312,11176643000
2018/3/14,4073.3447,4089.0942,4066.4896,4076.0626,9901340900
2018/3/15,4096.1627,4098.989,4058.7058,4058.7058,8816115600
2018/3/16,4056.4226,4110.0451,4055.822,4096.8857,8489618800
2018/3/19,4074.2479,4074.518,4033.5216,4054.6167,8150288200
2018/3/20,4077.7041,4080.1925,4040.308,4045.7428,8060528000
2018/3/21,4061.0502,4110.1158,4046.2408,4097.0243,9760948800
2018/3/22,4020.349,4072.3771,4003.721,4062.0668,8909525900
2018/3/23,3904.9355,3928.5114,3834.9373,3896.7359,18008044900
2018/3/26,3879.893,3883.901,3829.9155,3862.6948,11513912800
2018/3/27,3913.2689,3936.778,3881.8726,3927.492,11370071100
2018/3/28,3842.7155,3907.2811,3835.8825,3865.0454,10149490800
2018/3/29,3894.0498,3913.9578,3794.2617,3854.5914,11662906600
2018/3/30,3898.4977,3915.3473,3879.2128,3893.7468,9751227000
2018/4/2,3886.9189,3937.0183,3882.8856,3897.0052,11124266600
2018/4/3,3862.4796,3878.1504,3839.9333,3850.1546,9513736900
2018/4/4,3854.8625,3898.6126,3852.4958,3873.6267,8873060900
2018/4/9,3852.9292,3870.6736,3827.4133,3851.9548,8410546200
2018/4/10,3927.1729,3927.4247,3851.7957,3860.7225,10617372200
2018/4/11,3938.3434,3958.7071,3924.9603,3934.1698,11193302100
2018/4/12,3898.6354,3937.7837,3896.1789,3935.673,8269949000
2018/4/13,3871.1443,3929.952,3866.186,3920.7375,7154420300
2018/4/16,3808.863,3869.156,3789.6121,3862.4738,9921777000
2018/4/17,3748.6412,3822.6264,3745.4442,3812.8746,9061079000
2018/4/18,3766.282,3789.6591,3708.1068,3785.3059,10667670600
2018/4/19,3811.843,3824.0321,3767.7974,3774.784,9905406000
2018/4/20,3760.8543,3815.444,3750.1033,3801.2075,9928292500
2018/4/23,3766.3257,3787.3951,3735.1842,3754.6896,9035629100
2018/4/24,3843.4886,3854.4292,3769.8787,3769.8787,11421952500
2018/4/25,3828.7015,3838.6921,3817.032,3824.5929,7817261200
2018/4/26,3755.4941,3828.7129,3744.8852,3823.3921,8715064100
2018/4/27,3756.8765,3776.9751,3714.6444,3771.0369,8953172600
2018/5/2,3763.6461,3787.3025,3744.5475,3769.9251,8330103500
2018/5/3,3793.0001,3797.5269,3732.3718,3756.1657,9396111800
2018/5/4,3774.5981,3801.5243,3770.9389,3784.3161,7155428800
2018/5/7,3834.1877,3834.5872,3776.0296,3782.5404,8728619500
2018/5/8,3878.6767,3892.0732,3833.729,3834.6141,9421515700
2018/5/9,3871.6152,3878.9382,3855.7392,3876.1296,6671296600
2018/5/10,3893.0565,3894.4902,3867.3084,3882.8357,7066780900
2018/5/11,3872.8383,3903.3378,3871.9523,3902.1481,7335660400
2018/5/14,3909.2933,3919.2999,3886.8736,3886.8736,8197599900
2018/5/15,3924.0975,3924.3427,3892.9198,3920.1395,7604955500
2018/5/16,3892.8442,3923.3433,3889.1877,3909.8183,7191364600
2018/5/17,3864.0507,3899.5137,3858.8525,3895.4895,5903012300
2018/5/18,3903.0637,3903.0637,3841.896,3860.1644,7261395600
2018/5/21,3921.2421,3937.4607,3913.6046,3925.5394,9264173700
2018/5/22,3906.2081,3918.8153,3881.169,3918.8153,7536877800
2018/5/23,3854.5825,3898.2683,3854.5825,3898.2683,8372231900
2018/5/24,3827.217,3859.1034,3823.9235,3853.2916,6834502200
2018/5/25,3816.498,3841.1244,3804.1349,3823.7448,7083638600
2018/5/28,3833.2599,3846.5525,3799.3207,3816.2649,7152113200
2018/5/29,3804.0093,3841.7794,3800.6749,3824.1909,8155266200
2018/5/30,3723.3724,3767.8872,3722.0719,3755.1764,8791328500
2018/5/31,3802.3759,3804.7919,3742.5287,3749.2954,9266689400
2018/6/1,3770.5891,3802.5366,3753.8395,3789.6716,7782181300
2018/6/4,3807.5781,3813.4065,3776.6185,3785.1869,7662434100
2018/6/5,3845.3164,3845.5648,3800.9256,3811.2852,7868736000
2018/6/6,3837.3511,3848.3295,3830.8956,3839.683,7311723700
2018/6/7,3831.0128,3859.8476,3827.6874,3846.9367,8025614700
2018/6/8,3779.6159,3819.4607,3759.2717,3819.4477,8333733500
2018/6/11,3779.9818,3792.548,3756.5148,3770.208,6870983400
2018/6/12,3825.9534,3830.471,3765.2644,3783.1858,7320624400
2018/6/13,3788.3391,3817.4528,3782.0728,3814.6174,6637797000
2018/6/14,3773.3655,3808.1616,3759.2484,3774.6396,6847132200
2018/6/15,3753.4338,3780.3368,3737.4282,3763.0405,8548889300
2018/6/19,3621.1166,3712.8162,3583.0208,3702.6681,16070654200
2018/6/20,3635.4436,3649.3359,3578.1743,3602.5512,8671809800
2018/6/21,3592.965,3673.5625,3589.4899,3633.5558,9390855200
2018/6/22,3608.9046,3609.0751,3542.4564,3567.8939,7511786400
2018/6/25,3560.4777,3631.0253,3559.0343,3625.7984,7987707800
2018/6/26,3531.1112,3541.782,3478.2134,3521.5876,8498526900
2018/6/27,3459.2621,3537.6569,3441.785,3525.1323,8149181700
2018/6/28,3423.5255,3477.0565,3416.9476,3434.9441,7591805100
2018/6/29,3510.9845,3512.3834,3425.2159,3431.9619,7725703100
2018/7/2,3407.9638,3506.8996,3383.5006,3504.4571,8435144900
2018/7/3,3409.2801,3422.0398,3319.2889,3410.4767,9527869300
2018/7/4,3363.7473,3418.3311,3359.0861,3398.7788,7515799700
2018/7/5,3342.4379,3398.4852,3330.7113,3365.5547,8158798100
2018/7/6,3365.1227,3396.2458,3295.7296,3347.0624,8609757900
2018/7/9,3459.1837,3459.3153,3378.9056,3378.9056,7660154500
2018/7/10,3467.5155,3474.1396,3437.2706,3464.9064,6954882300
2018/7/11,3407.5297,3427.5705,3375.1441,3398.9265,7204095000
2018/7/12,3481.0559,3499.097,3403.3302,3403.3302,9635356400
2018/7/13,3492.6897,3499.7643,3474.9123,3488.4966,7295589700
2018/7/16,3472.0859,3506.2355,3459.7312,3488.967,6828199900
2018/7/17,3449.3773,3467.1852,3420.9714,3466.4236,6198307600
2018/7/18,3431.3227,3479.2635,3430.1563,3456.6065,6653033000
2018/7/19,3428.343,3466.5056,3417.9627,3444.8032,6847771600
2018/7/20,3492.8938,3505.928,3398.9532,3426.4558,10198472700
2018/7/23,3525.7503,3527.5335,3464.6475,3471.8555,11903662700
2018/7/24,3581.7057,3596.5128,3530.6641,3530.6641,15691243500
2018/7/25,3577.7522,3589.9841,3566.314,3589.5055,9675850100
2018/7/26,3536.2456,3593.9227,3528.6442,3583.3173,9034964100
2018/7/27,3521.2269,3545.4058,3512.7034,3533.7714,7017810400
2018/7/30,3515.0794,3550.902,3489.5494,3520.8538,8211699500
2018/7/31,3517.6568,3528.154,3493.1545,3510.4744,6798081700
2018/8/1,3447.3882,3543.606,3446.7765,3530.0298,9034861700
2018/8/2,3370.9579,3434.3516,3322.096,3434.3516,10130872700
2018/8/3,3315.2839,3381.3417,3315.2008,3366.6637,7079691000
2018/8/6,3273.2728,3344.246,3257.6856,3312.8153,7797508300
2018/8/7,3368.8695,3368.962,3263.4986,3284.9785,9178391600
2018/8/8,3314.5075,3368.1602,3311.7694,3362.1485,7928486500
2018/8/9,3397.5298,3408.3911,3299.6157,3303.4765,9195757200
2018/8/10,3405.0191,3424.0411,3380.5731,3398.4139,6896729900
2018/8/13,3390.3441,3396.1883,3336.6956,3369.9812,7619153200
2018/8/14,3372.9137,3391.729,3356.6142,3386.4832,6065144600
2018/8/15,3291.976,3372.1369,3288.7088,3371.959,6817405500
2018/8/16,3276.7276,3315.2031,3231.5561,3251.8556,7654736600
2018/8/17,3229.6198,3311.5729,3224.0999,3305.8954,6739541300
2018/8/20,3267.2498,3267.2498,3209.0115,3238.215,7090422800
2018/8/21,3326.6489,3331.7077,3270.0302,3271.8402,7520558300
2018/8/22,3307.9545,3328.9693,3299.3938,3328.9693,5078705700
2018/8/23,3320.0257,3336.1123,3285.8141,3308.4589,6111233400
2018/8/24,3325.3347,3353.0445,3291.8654,3308.4778,6376589700
2018/8/27,3406.5735,3406.5735,3339.2646,3339.3894,9427008200
2018/8/28,3400.1705,3416.5929,3388.8143,3408.1502,7544536300
2018/8/29,3386.5736,3398.7139,3377.1231,3393.0527,6702040400
2018/8/30,3351.0942,3402.5626,3349.4688,3385.8052,6838529000
2018/8/31,3334.5036,3356.5757,3310.8726,3333.3801,7620563000
2018/9/3,3321.8248,3325.607,3291.7842,3320.6898,6642985500
2018/9/4,3363.8984,3370.963,3307.9585,3324.186,6708880700
2018/9/5,3298.1412,3354.1991,3298.1412,3349.6983,6430188800
2018/9/6,3262.8808,3311.4973,3253.7552,3286.6645,6230028800
2018/9/7,3277.6438,3316.6149,3253.725,3273.8906,6394740800
2018/9/10,3230.0681,3277.884,3227.8481,3271.3818,6381705100
2018/9/11,3224.2116,3245.617,3209.1121,3229.7052,5849130500
2018/9/12,3202.0248,3225.6014,3194.9785,3216.9911,5462789900
2018/9/13,3236.5662,3249.593,3191.3975,3239.6852,6729032700
2018/9/14,3242.0902,3254.1043,3227.9439,3242.8307,6013064000
2018/9/17,3204.9224,3230.7878,3200.5096,3224.9267,5225954700
2018/9/18,3269.4319,3270.107,3193.6423,3193.6423,7042503500
2018/9/19,3312.4823,3335.9913,3258.3097,3261.997,8917066600
2018/9/20,3310.1258,3332.3093,3303.073,3314.8758,6456105700
2018/9/21,3410.4856,3410.4856,3307.767,3320.6958,10841600500
2018/9/25,3379.8043,3394.3771,3367.0253,3375.9717,6905469300
2018/9/26,3417.2413,3448.2595,3383.2352,3388.5576,9317334300
2018/9/27,3403.5902,3423.71,3394.732,3415.9532,6976524100
2018/9/28,3438.8649,3444.9884,3404.6973,3409.9598,8437775600
2018/10/8,3290.8988,3364.4641,3285.253,3361.5594,9788898900
2018/10/9,3288.6906,3309.7978,3276.1322,3290.1705,6672327400
2018/10/10,3281.5978,3315.731,3256.5815,3295.4288,6449282800
2018/10/11,3124.1139,3209.5202,3099.0402,3179.5408,12094134200
2018/10/12,3170.7262,3184.122,3094.9657,3123.3715,9861115100
2018/10/15,3126.4516,3183.1297,3120.2306,3173.8467,6960502300
2018/10/16,3100.9738,3166.0918,3089.3668,3128.5764,6888772100
2018/10/17,3118.2463,3149.1344,3062.554,3140.6838,7683713800
2018/10/18,3044.3918,3097.7903,3043.3817,3097.7903,7377196800
2018/10/19,3134.9455,3137.7475,3009.4983,3017.7488,9883968800
2018/10/22,3270.2732,3297.3803,3159.5614,3159.5614,14586204500
2018/10/23,3183.4257,3276.0205,3163.5704,3273.1271,12101324100
2018/10/24,3188.2018,3245.3971,3164.293,3169.4571,11090974400
2018/10/25,3194.3084,3197.3212,3099.8887,3107.8402,10695181700
2018/10/26,3173.635,3218.1021,3151.9244,3204.2845,10129935400
2018/10/29,3076.8889,3158.8114,3062.5803,3157.4879,9183978900
2018/10/30,3110.2605,3146.6276,3050.7709,3061.93,11607010100
2018/10/31,3153.8234,3168.9187,3106.0279,3116.6582,11120745500
2018/11/1,3177.0338,3217.8034,3173.0992,3185.202,13265337900
2018/11/2,3290.2455,3290.2455,3222.4354,3258.6093,15346610400
2018/11/5,3262.8351,3279.8781,3230.3632,3269.4695,10970668300
2018/11/6,3243.1504,3254.9778,3213.895,3254.9778,8386913800
2018/11/7,3221.9101,3270.5003,3218.4219,3243.8775,9161552800
2018/11/8,3212.7737,3253.5735,3207.7084,3251.7281,7641454000
2018/11/9,3167.4442,3193.3039,3166.3106,3193.3039,8428276200
2018/11/12,3205.1407,3206.5127,3152.4399,3160.2465,8806239100
2018/11/13,3237.3823,3254.7684,3161.0979,3164.9222,12649346400
2018/11/14,3204.9427,3239.2448,3200.2285,3233.6409,11380865900
2018/11/15,3242.3715,3242.3836,3198.7814,3201.2814,9855881000
2018/11/16,3257.6735,3282.39,3223.7215,3242.879,12687683500
2018/11/19,3294.6031,3294.6031,3251.0665,3258.7919,11595659500
2018/11/20,3218.4076,3278.7845,3213.6833,3268.0768,10936115400
2018/11/21,3226.4918,3230.2578,3185.2393,3187.1025,8411972600
2018/11/22,3214.4273,3235.4524,3199.6981,3232.9731,6509829100
2018/11/23,3143.4752,3212.1952,3139.3857,3208.593,8463825500
2018/11/26,3141.2434,3169.4418,3131.636,3148.6721,5937914000
2018/11/27,3137.2413,3162.0121,3126.289,3152.7743,5540783200
2018/11/28,3178.9326,3179.4108,3126.6179,3137.7477,7488195500
2018/11/29,3137.6542,3204.8565,3137.6542,3198.8259,8049846600
2018/11/30,3172.69,3175.154,3132.423,3136.1962,7092104400
2018/12/3,3260.9502,3273.6397,3228.3611,3260.6862,12148715700
2018/12/4,3267.7095,3267.94,3243.6951,3256.2282,7941503900
2018/12/5,3252.0041,3266.9039,3219.9785,3224.2556,7615305200
2018/12/6,3181.673,3223.5219,3179.8948,3218.113,7632877100
2018/12/7,3181.5646,3193.8191,3176.7061,3187.4919,5336192400
2018/12/10,3144.7631,3170.1523,3134.3845,3153.5228,6343727300
2018/12/11,3159.8158,3161.9557,3143.6072,3148.2256,5322387700
2018/12/12,3170.6092,3182.2107,3160.2784,3181.566,5330991400
2018/12/13,3219.6924,3234.0817,3169.4234,3178.891,9044275500
2018/12/14,3165.9109,3210.7221,3165.9109,3207.3481,8430125000
2018/12/17,3161.1966,3167.5125,3134.3653,3158.2844,6649700700
2018/12/18,3128.4265,3165.0018,3114.4684,3139.9493,6382031900
2018/12/19,3091.1255,3137.0099,3086.7579,3133.7416,5552229900
2018/12/20,3067.4169,3097.7202,3044.2929,3083.5441,6974946300
2018/12/21,3029.3951,3057.4007,3007.6096,3055.3258,7675810100
2018/12/24,3038.1981,3040.3524,3007.3292,3015.4974,5729961500
2018/12/25,3017.2815,3030.1418,2964.875,3006.8787,7868942500
2018/12/26,3002.0327,3029.0608,2996.4829,3012.869,5564703200
2018/12/27,2990.5057,3047.2348,2990.5057,3042.9491,8054178500
2018/12/28,3010.6536,3024.3525,2984.8177,2994.795,7105377900
2019/1/2,2969.5353,3018.7759,2958.4883,3017.0674,6866302100
2019/1/3,2964.8421,3000.4413,2953.2548,2963.0186,7086710300
2019/1/4,3035.8741,3036.8147,2935.8295,2940.1916,10331897200
2019/1/7,3054.303,3061.749,3035.9123,3055.1535,10116435900
2019/1/8,3047.7035,3055.51,3038.5339,3049.8747,8617058500
2019/1/9,3078.4759,3117.9614,3062.8474,3065.2307,10736435000
2019/1/10,3072.6864,3092.5411,3062.5721,3077.4817,8527175600
2019/1/11,3094.7782,3102.8333,3071.0264,3082.2615,7178642400
2019/1/14,3067.7845,3097.4064,3064.3827,3092.4984,6612170200
2019/1/15,3127.9904,3129.3708,3064.6705,3071.5185,8877296200
2019/1/16,3128.6517,3135.0117,3117.2926,3126.1347,8021434100
2019/1/17,3111.4168,3141.7099,3110.0608,3132.6285,8017487100
2019/1/18,3168.1739,3171.6864,3120.3458,3124.5025,10396383400
2019/1/21,3185.6364,3199.2134,3170.8773,3170.8773,9391502200
2019/1/22,3143.3171,3181.9494,3135.3378,3181.9494,7299052800
2019/1/23,3141.0532,3157.6269,3131.8673,3136.096,5987047800
2019/1/24,3158.7817,3165.6296,3125.3008,3146.6046,7293463600
2019/1/25,3184.4696,3203.1747,3164.4082,3165.1814,8396772900
2019/1/28,3183.7777,3228.8678,3174.7243,3203.1189,8262243100
2019/1/29,3193.9698,3200.9898,3148.2345,3177.261,7765833400
2019/1/30,3168.4829,3202.896,3167.8934,3181.6551,6374651700
2019/1/31,3201.6331,3216.0673,3178.0105,3182.6987,8624783900
2019/2/1,3247.3971,3247.4956,3207.7168,3225.7335,8201964100
2019/2/11,3306.4725,3307.0638,3239.8079,3239.8079,9881843400
2019/2/12,3330.3353,3335.3606,3298.6337,3306.3523,12223246200
2019/2/13,3397.0276,3405.5773,3329.1436,3337.7794,16382833200
2019/2/14,3402.1403,3415.3994,3381.9821,3392.8547,15112729000
2019/2/15,3338.7047,3395.0294,3335.8705,3391.242,14366860300
2019/2/18,3445.7448,3445.7448,3366.423,3366.423,18288608900
2019/2/19,3439.6078,3480.7938,3419.0731,3454.7216,17908378500
2019/2/20,3451.9273,3463.7735,3421.505,3449.9321,14739031100
2019/2/21,3442.7056,3500.2519,3431.631,3450.1411,18014328700
2019/2/22,3520.1182,3520.1182,3417.9784,3439.3781,18723797400
2019/2/25,3729.4831,3729.4831,3574.6885,3575.8528,34255712200
2019/2/26,3684.6935,3762.1128,3679.2705,3734.7059,35803869800
2019/2/27,3678.3921,3737.6317,3638.3334,3682.8116,28623600700
2019/2/28,3669.3703,3695.4646,3650.0537,3675.2642,18481022000
2019/3/1,3749.7143,3749.7143,3668.7653,3699.2157,20471100400
2019/3/4,3794.104,3886.5797,3764.7764,3783.0367,32349012600
2019/3/5,3816.0132,3816.1621,3770.7858,3785.3762,23085316600
2019/3/6,3848.0903,3855.1556,3787.5225,3822.8588,31807737100
2019/3/7,3808.8497,3845.182,3778.8004,3841.1456,32984654800
2019/3/8,3657.579,3774.5431,3656.1917,3721.4016,31799007700
2019/3/11,3729.9546,3731.9091,3650.8125,3663.9772,23091286500
2019/3/12,3755.3519,3804.72,3723.6785,3758.3151,27492638200
2019/3/13,3724.1941,3763.0926,3708.8145,3758.713,23368224800
2019/3/14,3698.4858,3747.819,3673.8509,3710.2934,19081723700
2019/3/15,3745.005,3782.2364,3713.936,3713.936,17517454400
2019/3/18,3851.7479,3851.7479,3733.6781,3753.6436,21692806000
2019/3/19,3833.9626,3868.335,3815.2187,3856.5885,18172711000
2019/3/20,3835.4397,3855.1465,3790.5119,3825.3356,17563209000
2019/3/21,3836.8913,3864.0696,3823.4661,3840.2783,19631031000
2019/3/22,3833.8013,3845.5808,3786.5917,3838.1255,17135699300
2019/3/25,3742.8252,3807.1793,3741.6062,3776.4426,19858632900
2019/3/26,3700.4388,3770.843,3687.5472,3766.5287,17304657900
2019/3/27,3743.3878,3750.2642,3703.4508,3724.4058,13875845400
2019/3/28,3728.3953,3755.716,3710.0814,3731.0612,13327212900
2019/3/29,3872.3412,3876.379,3739.7739,3739.7739,21563910300
2019/4/1,3973.928,3982.9091,3901.1698,3901.1698,27138270400
2019/4/2,3971.2852,3988.0975,3956.5059,3986.3443,22600034100
2019/4/3,4022.1566,4026.4972,3939.7837,3947.8697,23191736800
2019/4/4,4062.2309,4072.1138,4021.7055,4039.7415,26041093900
2019/4/8,4057.2286,4122.6034,4017.4887,4097.1027,26750557600
2019/4/9,4075.4301,4084.243,4038.2825,4063.8139,18295680800
2019/4/10,4085.847,4115.378,4035.4741,4062.4425,19468761300
2019/4/11,3997.5778,4097.1249,3990.239,4083.4618,16904964100
2019/4/12,3988.6168,4006.9335,3961.464,3986.7822,13586211800
2019/4/15,3975.5244,4085.3882,3974.2264,4056.4919,18264557100
2019/4/16,4085.7891,4085.7891,3943.4879,3958.0963,20204196600
2019/4/17,4087.2398,4106.6158,4057.5032,4080.7172,18036711700
2019/4/18,4072.0753,4094.0533,4056.2356,4085.1148,14656212300
2019/4/19,4120.6078,4120.6356,4046.2042,4076.2953,15079491000
2019/4/22,4025.6109,4126.0907,4015.4748,4125.9717,18935374500
2019/4/23,4019.0053,4061.0858,4005.2832,4021.6277,15561165000
2019/4/24,4030.0887,4044.3375,3967.8058,4033.6292,14549869500
2019/4/25,3941.816,4022.5631,3938.3251,4013.6027,15972207100
2019/4/26,3889.2748,3943.8331,3887.2525,3921.8909,14200806800
2019/4/29,3900.3339,3953.2288,3875.452,3896.5824,15387092700
2019/4/30,3913.211,3923.1082,3885.147,3887.1799,11623337600
2019/5/6,3684.6168,3791.6119,3647.1405,3775.0765,19747288200
2019/5/7,3720.6684,3738.1767,3671.8341,3702.2656,13284765400
2019/5/8,3667.4574,3722.9325,3642.4981,3648.5489,11286735500
2019/5/9,3599.7001,3656.8966,3584.8227,3637.346,10103739400
2019/5/10,3730.4513,3732.9238,3589.2906,3643.0557,14800384700
2019/5/13,3668.7255,3702.9012,3658.0004,3675.7597,10339186000
2019/5/14,3645.1503,3683.2619,3630.4388,3630.4388,10231346000
2019/5/15,3727.0923,3741.0406,3674.9931,3674.9931,11016176900
2019/5/16,3743.9635,3745.1405,3707.9032,3720.039,11625827400
2019/5/17,3648.7609,3745.3555,3637.5826,3744.8751,12845324500
2019/5/20,3617.7924,3644.5,3583.8324,3635.7357,10896347700
2019/5/21,3666.7762,3690.0884,3610.6817,3619.4369,11102292000
2019/5/22,3649.3796,3679.2727,3634.7479,3663.1533,9834612800
2019/5/23,3583.9646,3631.4743,3578.1129,3629.5284,9989778100
2019/5/24,3593.9139,3623.3904,3580.7853,3584.9016,8093404800
2019/5/27,3637.1971,3648.0267,3556.2567,3592.6027,10883087100
2019/5/28,3672.2605,3683.2306,3627.7878,3633.0182,11788624000
2019/5/29,3663.909,3693.2273,3637.3481,3642.5415,9335544100
2019/5/30,3641.1833,3650.9718,3612.6248,3648.8495,9420256100
2019/5/31,3629.7893,3668.1796,3627.5448,3640.9963,8922226700
2019/6/3,3632.0127,3672.8136,3613.1274,3640.6126,10072318000
2019/6/4,3598.4666,3636.128,3584.4612,3632.5602,8709709400
2019/6/5,3597.105,3634.4536,3593.9515,3627.7947,8864202000
2019/6/6,3564.6778,3601.0356,3557.0167,3601.0356,8553440300
2019/6/10,3610.7435,3623.7301,3568.2787,3578.0084,9237506100
2019/6/11,3719.2759,3723.1419,3617.5239,3617.5239,14348280600
2019/6/12,3691.0957,3711.8793,3683.9394,3706.8635,11917885300
2019/6/13,3685.3933,3697.5917,3654.2742,3689.5834,9633171800
